time,latitude,longitude,depth,rms,nphs,gap,dist,errh_km,errz_km,time_utc,quality_pass
1096839377.357387,-8.586424,111.130841,93.604492,0.233485,23,290.432,38.2085,9.12,5.57,2004-10-03 21:36:17.357387066+00:00,False
1096839653.829933,-8.016005,110.505982,123.335286,0.197308,11,307.077,26.2761,16.66,5.91,2004-10-03 21:40:53.829932928+00:00,False
1096864250.528723,-8.031814,110.78803,123.664714,0.145053,12,170.635,4.94004,51.58,19.49,2004-10-04 04:30:50.528723001+00:00,False
1096897568.22703,-8.37828,109.772292,57.367513,0.257588,37,253.404,67.3476,3.94,7.3,2004-10-04 13:46:08.227030039+00:00,True
1096917258.737421,-9.043549,110.34593,35.048828,0.362643,28,287.211,108.626,4.78,13.1,2004-10-04 19:14:18.737421036+00:00,True
1096919723.5217,-8.234029,111.457047,7.418132,0.219502,14,292.394,31.0583,2.92,4.18,2004-10-04 19:55:23.521699904+00:00,True
1096924196.554745,-8.085826,110.504653,91.957357,0.281605,14,197.462,7.42922,10.31,4.43,2004-10-04 21:09:56.554744959+00:00,False
1096932874.450799,-8.6681,110.819153,51.602539,0.174965,13,300.758,58.084,6.95,9.84,2004-10-04 23:34:34.450798988+00:00,False
1096939491.495718,-7.320108,109.500862,3.073812,0.101925,10,254.981,9.73518,1.69,1.7,2004-10-05 01:24:51.495718002+00:00,True
1096940631.397044,-8.835406,110.641984,42.790365,0.22563,10,315.668,77.6381,7.96,14.87,2004-10-05 01:43:51.397043943+00:00,False
1096989412.544457,-8.378939,110.638481,30.972168,0.307455,42,235.401,29.837,2.17,2.47,2004-10-05 15:16:52.544456959+00:00,True
1096997535.241898,-8.859118,110.036689,20.554036,0.170446,10,311.687,101.201,7.47,14.54,2004-10-05 17:32:15.241898060+00:00,False
1097057279.703357,-9.077801,110.31123,28.954427,0.3119,15,321.738,113.24,7.23,18.61,2004-10-06 10:07:59.703356981+00:00,False
1097105413.453783,-8.500795,111.092071,68.979818,0.0861938,9,287.41,52.4701,13.78,12.09,2004-10-06 23:30:13.453783035+00:00,False
1097119706.045788,-8.066065,109.843381,91.545573,0.270052,10,321.269,44.6405,12.83,7.5,2004-10-07 03:28:26.045788050+00:00,False
1097123770.73016,-8.442831,110.580571,78.203776,0.421621,12,268.479,38.9669,13.28,10.13,2004-10-07 04:36:10.730159998+00:00,False
1097124175.963827,-8.278161,110.384845,3.835612,0.340084,9,262.375,30.5065,13.51,15.49,2004-10-07 04:42:55.963826895+00:00,False
1097134128.671138,-8.706304,110.052871,36.366536,0.465751,13,305.752,84.7579,9.24,13.33,2004-10-07 07:28:48.671138048+00:00,False
1097175694.557682,-8.318999,109.811012,70.46224,0.274121,9,320.761,63.0827,12.12,11.67,2004-10-07 19:01:34.557682037+00:00,False
1097183626.520857,-8.764268,110.863222,40.319661,0.135962,9,299.939,82.0183,11.36,18.41,2004-10-07 21:13:46.520857095+00:00,False
1097186073.456156,-8.005466,110.192025,26.483724,0.193783,14,265.454,9.6833,3.46,1.46,2004-10-07 21:54:33.456156015+00:00,True
